order_id,order_status,delivery_person_id,created_at_eet,received_at_eet,started_at_eet,arrived_at_eet,delivered_at_eet,,,
6781192,completed,172327,10/1/2022 15:42,10/1/2022 16:11,10/1/2022 16:17,10/1/2022 16:22,10/1/2022 16:26,,,
6785738,completed,283470,10/1/2022 20:39,10/1/2022 20:56,10/1/2022 20:57,10/1/2022 21:03,10/1/2022 21:13,,,
6781404,completed,172327,10/1/2022 15:55,10/1/2022 16:42,10/1/2022 16:42,10/1/2022 16:54,10/1/2022 16:57,,,
6782790,completed,510805,10/1/2022 17:35,10/1/2022 17:41,10/1/2022 17:56,10/1/2022 17:59,10/1/2022 18:03,,,
6784908,completed,284968,10/1/2022 19:49,10/1/2022 19:57,10/1/2022 20:14,10/1/2022 20:15,10/1/2022 20:21,,,
6780734,completed,282743,10/1/2022 15:13,10/1/2022 15:52,10/1/2022 15:59,10/1/2022 16:03,10/1/2022 16:08,,,
6782207,completed,172327,10/1/2022 16:53,10/1/2022 19:09,10/1/2022 19:15,10/1/2022 19:20,10/1/2022 19:28,,,
6786823,completed,279462,10/1/2022 21:55,10/1/2022 22:10,10/1/2022 22:10,10/1/2022 22:18,10/1/2022 22:24,,,
6780999,completed,510805,10/1/2022 15:30,10/1/2022 16:09,10/1/2022 16:23,10/1/2022 16:29,10/1/2022 16:34,,,
6781608,completed,172327,10/1/2022 16:08,10/1/2022 16:38,10/1/2022 16:58,10/1/2022 17:01,10/1/2022 17:05,,,
6786344,completed,284968,10/1/2022 21:20,10/1/2022 21:33,10/1/2022 21:33,10/1/2022 21:39,10/1/2022 21:44,,,
6786440,completed,510173,10/1/2022 21:29,10/1/2022 21:34,10/1/2022 21:35,10/1/2022 21:52,10/1/2022 21:53,,,
6785678,completed,283470,10/1/2022 20:35,10/1/2022 20:56,10/1/2022 21:13,10/1/2022 21:20,10/1/2022 21:31,,,
6783692,completed,349775,10/1/2022 18:37,10/1/2022 18:47,10/1/2022 18:59,10/1/2022 18:59,10/1/2022 18:59,,,
6784675,completed,284968,10/1/2022 19:35,10/1/2022 19:52,10/1/2022 19:57,10/1/2022 20:13,10/1/2022 20:13,,,
6780619,completed,172327,10/1/2022 15:06,10/1/2022 15:24,10/1/2022 15:39,10/1/2022 15:44,10/1/2022 15:50,,,
6782387,completed,283470,10/1/2022 17:05,10/1/2022 17:29,10/1/2022 17:29,10/1/2022 17:37,10/1/2022 17:43,,,
6783306,completed,283470,10/1/2022 18:13,10/1/2022 18:17,10/1/2022 18:23,10/1/2022 18:36,10/1/2022 18:38,,,
6780027,completed,466737,10/1/2022 14:31,10/1/2022 15:18,10/1/2022 15:21,10/1/2022 15:28,10/1/2022 15:34,,,
6783079,completed,284968,10/1/2022 17:57,10/1/2022 18:06,10/1/2022 18:07,10/1/2022 18:13,10/1/2022 18:17,,,
6782010,completed,279462,10/1/2022 16:38,10/1/2022 16:50,10/1/2022 17:15,10/1/2022 17:18,10/1/2022 17:22,,,
6785539,completed,279462,10/1/2022 20:26,10/1/2022 20:44,10/1/2022 20:44,10/1/2022 20:49,10/1/2022 20:50,,,
6780776,completed,282743,10/1/2022 15:15,10/1/2022 15:51,10/1/2022 15:51,10/1/2022 15:58,10/1/2022 15:58,,,
6780819,completed,486430,10/1/2022 15:18,10/1/2022 15:29,10/1/2022 15:40,10/1/2022 15:40,10/1/2022 15:45,,,
6782876,completed,279462,10/1/2022 17:41,10/1/2022 17:53,10/1/2022 17:53,10/1/2022 18:01,10/1/2022 18:04,,,
6785781,completed,548195,10/1/2022 20:41,10/1/2022 21:06,10/1/2022 21:06,10/1/2022 21:15,10/1/2022 21:19,,,
6785860,completed,339073,10/1/2022 20:46,10/1/2022 21:15,10/1/2022 21:23,10/1/2022 21:42,10/1/2022 21:43,,,
6784089,completed,172327,10/1/2022 19:00,10/1/2022 19:14,10/1/2022 19:40,10/1/2022 19:45,10/1/2022 19:50,,,
6785893,completed,288406,10/1/2022 20:49,10/1/2022 21:05,10/1/2022 21:35,10/1/2022 21:36,10/1/2022 21:40,,,
6786070,completed,288406,10/1/2022 21:01,10/1/2022 21:20,10/1/2022 21:35,10/1/2022 21:35,10/1/2022 21:35,,,
6783808,completed,541682,10/1/2022 18:43,10/1/2022 18:49,10/1/2022 19:14,10/1/2022 19:16,10/1/2022 19:20,,,
6773687,completed,283470,10/1/2022 8:43,10/1/2022 22:02,10/1/2022 22:39,10/1/2022 22:39,10/1/2022 22:39,,,
6785318,completed,349775,10/1/2022 20:12,10/1/2022 20:36,10/1/2022 20:36,10/1/2022 20:42,10/1/2022 20:43,,,
6786124,completed,541682,10/1/2022 21:05,10/1/2022 21:21,10/1/2022 21:21,10/1/2022 21:25,10/1/2022 21:28,,,
6780911,completed,510805,10/1/2022 15:23,10/1/2022 15:51,10/1/2022 16:12,10/1/2022 16:18,10/1/2022 16:22,,,
6780632,completed,291788,10/1/2022 15:07,10/1/2022 16:13,10/1/2022 16:17,10/1/2022 16:32,10/1/2022 16:32,,,
6784797,completed,349775,10/1/2022 19:42,10/1/2022 20:07,10/1/2022 20:22,10/1/2022 20:23,10/1/2022 20:25,,,
6780294,completed,172327,10/1/2022 14:47,10/1/2022 15:13,10/1/2022 15:28,10/1/2022 15:33,10/1/2022 15:38,,,
6782099,completed,510805,10/1/2022 16:45,10/1/2022 17:03,10/1/2022 17:08,10/1/2022 17:15,10/1/2022 17:18,,,
6780717,completed,510173,10/1/2022 15:12,10/1/2022 15:52,10/1/2022 16:07,10/1/2022 16:24,10/1/2022 16:26,,,
6787503,completed,283470,10/1/2022 22:44,10/1/2022 22:54,10/1/2022 22:55,10/1/2022 23:02,10/1/2022 23:07,,,
6787923,completed,339073,10/1/2022 23:17,10/1/2022 23:23,10/1/2022 23:48,10/1/2022 23:50,10/1/2022 23:52,,,
6787351,completed,510173,10/1/2022 22:32,10/1/2022 22:41,10/1/2022 23:02,10/1/2022 23:03,10/1/2022 23:03,,,
6787552,completed,349775,10/1/2022 22:48,10/1/2022 23:06,10/1/2022 23:06,10/1/2022 23:06,10/1/2022 23:07,,,
6783110,completed,291322,10/1/2022 17:58,10/2/2022 4:32,10/2/2022 4:48,10/2/2022 5:01,10/2/2022 5:01,,,
6787742,completed,279462,10/1/2022 23:04,10/1/2022 23:16,10/1/2022 23:16,10/1/2022 23:19,10/1/2022 23:21,,,
6787569,completed,279462,10/1/2022 22:50,10/1/2022 23:11,10/1/2022 23:21,10/1/2022 23:25,10/1/2022 23:28,,,
6788129,completed,548195,10/1/2022 23:39,10/2/2022 0:04,10/2/2022 0:04,10/2/2022 0:16,10/2/2022 0:16,,,
6787911,completed,339073,10/1/2022 23:16,10/1/2022 23:20,10/1/2022 23:31,10/1/2022 23:42,10/1/2022 23:48,,,
6788131,not-received,522572,10/1/2022 23:39,10/2/2022 6:40,10/2/2022 6:41,10/2/2022 6:46,,,,
6788058,completed,541682,10/1/2022 23:31,10/2/2022 0:06,10/2/2022 0:07,10/2/2022 0:22,10/2/2022 0:22,,,
6787332,completed,510173,10/1/2022 22:31,10/1/2022 22:40,10/1/2022 22:42,10/1/2022 23:00,10/1/2022 23:01,,,
6787634,completed,522572,10/1/2022 22:54,10/2/2022 5:41,10/2/2022 5:41,10/2/2022 6:06,10/2/2022 6:11,,,
6788125,completed,548195,10/1/2022 23:39,10/1/2022 23:55,10/2/2022 0:17,10/2/2022 0:32,10/2/2022 0:32,,,
6787226,completed,291322,10/1/2022 22:23,10/2/2022 5:02,10/2/2022 5:18,10/2/2022 5:23,10/2/2022 5:26,,,
6772284,completed,461535,10/1/2022 2:37,10/1/2022 2:55,10/1/2022 2:55,10/1/2022 3:07,10/1/2022 3:11,,,
6772550,completed,288664,10/1/2022 5:38,10/1/2022 5:47,10/1/2022 5:47,10/1/2022 6:05,10/1/2022 6:07,,,
6771609,completed,282770,10/1/2022 0:02,10/1/2022 0:22,10/1/2022 0:22,10/1/2022 0:35,10/1/2022 0:36,,,
6772195,completed,461535,10/1/2022 2:07,10/1/2022 2:11,10/1/2022 2:11,10/1/2022 2:22,10/1/2022 2:33,,,
6772425,completed,243024,10/1/2022 3:43,10/1/2022 3:57,10/1/2022 3:57,10/1/2022 4:10,10/1/2022 4:17,,,
6772112,completed,243024,10/1/2022 1:40,10/1/2022 1:48,10/1/2022 1:48,10/1/2022 1:54,10/1/2022 1:58,,,
6773073,completed,243024,10/1/2022 7:27,10/1/2022 7:40,10/1/2022 7:40,10/1/2022 7:48,10/1/2022 7:55,,,
6777927,completed,409816,10/1/2022 12:39,10/1/2022 13:04,10/1/2022 13:04,10/1/2022 13:14,10/1/2022 13:15,,,
6774524,completed,381349,10/1/2022 9:47,10/1/2022 9:55,10/1/2022 9:55,10/1/2022 10:12,10/1/2022 10:14,,,
6777666,completed,562371,10/1/2022 12:25,10/1/2022 12:44,10/1/2022 12:52,10/1/2022 12:59,10/1/2022 12:59,,,
6777082,completed,381349,10/1/2022 11:58,10/1/2022 12:36,10/1/2022 12:36,10/1/2022 12:40,10/1/2022 12:42,,,
6776242,completed,418270,10/1/2022 11:17,10/1/2022 11:48,10/1/2022 11:48,10/1/2022 11:52,10/1/2022 11:57,,,
6773594,completed,381349,10/1/2022 8:36,10/1/2022 8:47,10/1/2022 8:47,10/1/2022 8:55,10/1/2022 8:57,,,
6775283,completed,418270,10/1/2022 10:30,10/1/2022 10:41,10/1/2022 10:41,10/1/2022 10:49,10/1/2022 10:53,,,
6778074,completed,418270,10/1/2022 12:48,10/1/2022 13:05,10/1/2022 13:05,10/1/2022 13:11,10/1/2022 13:15,,,
6778428,completed,418270,10/1/2022 13:05,10/1/2022 13:39,10/1/2022 13:39,10/1/2022 13:50,10/1/2022 13:54,,,
6776793,completed,562371,10/1/2022 11:43,10/1/2022 12:16,10/1/2022 12:17,10/1/2022 12:17,10/1/2022 12:17,,,
6778182,completed,418270,10/1/2022 12:54,10/1/2022 13:16,10/1/2022 13:16,10/1/2022 13:22,10/1/2022 13:27,,,
6777363,completed,418270,10/1/2022 12:11,10/1/2022 12:41,10/1/2022 12:41,10/1/2022 12:47,10/1/2022 12:57,,,
6775713,completed,381349,10/1/2022 10:53,10/1/2022 11:03,10/1/2022 11:03,10/1/2022 11:13,10/1/2022 11:16,,,
6778536,completed,562371,10/1/2022 13:11,10/1/2022 13:42,10/1/2022 13:42,10/1/2022 13:57,10/1/2022 13:58,,,
6779995,completed,409816,10/1/2022 14:30,10/1/2022 14:39,10/1/2022 14:39,10/1/2022 14:52,10/1/2022 14:53,,,
6778371,completed,381349,10/1/2022 13:03,10/1/2022 13:22,10/1/2022 13:22,10/1/2022 13:33,10/1/2022 13:37,,,
6773608,completed,418270,10/1/2022 8:37,10/1/2022 8:46,10/1/2022 8:46,10/1/2022 8:57,10/1/2022 9:01,,,
6774951,completed,409816,10/1/2022 10:12,10/1/2022 10:22,10/1/2022 10:22,10/1/2022 10:31,10/1/2022 10:32,,,
6778979,completed,355141,10/1/2022 13:37,10/1/2022 14:04,10/1/2022 14:04,10/1/2022 14:17,10/1/2022 14:22,,,
6777745,completed,562371,10/1/2022 12:29,10/1/2022 12:42,10/1/2022 12:42,10/1/2022 12:51,10/1/2022 12:52,,,
6778812,completed,418270,10/1/2022 13:28,10/1/2022 13:54,10/1/2022 13:55,10/1/2022 13:59,10/1/2022 14:05,,,
6775660,completed,355141,10/1/2022 10:49,10/1/2022 11:12,10/1/2022 11:12,10/1/2022 11:28,10/1/2022 11:30,,,
6776104,completed,418270,10/1/2022 11:11,10/1/2022 11:28,10/1/2022 11:28,10/1/2022 11:44,10/1/2022 11:48,,,
6782791,completed,356770,10/1/2022 17:35,10/1/2022 18:01,10/1/2022 18:01,10/1/2022 18:20,10/1/2022 18:20,,,
6780682,completed,355141,10/1/2022 15:09,10/1/2022 15:41,10/1/2022 15:41,10/1/2022 15:54,10/1/2022 15:56,,,
6780402,completed,145126,10/1/2022 14:53,10/1/2022 14:58,10/1/2022 14:58,10/1/2022 15:11,10/1/2022 15:12,,,
6785856,completed,307851,10/1/2022 20:46,10/1/2022 21:44,10/1/2022 21:44,10/1/2022 21:56,10/1/2022 22:01,,,
6785000,completed,530762,10/1/2022 19:55,10/1/2022 20:37,10/1/2022 20:37,10/1/2022 20:46,10/1/2022 20:52,,,
6784587,completed,412904,10/1/2022 19:30,10/1/2022 19:56,10/1/2022 19:56,10/1/2022 20:04,10/1/2022 20:07,,,
6784168,completed,530762,10/1/2022 19:06,10/1/2022 19:32,10/1/2022 19:32,10/1/2022 19:48,10/1/2022 19:51,,,
6784854,completed,412904,10/1/2022 19:46,10/1/2022 20:07,10/1/2022 20:07,10/1/2022 20:19,10/1/2022 20:25,,,
6781452,completed,282770,10/1/2022 15:57,10/1/2022 17:16,10/1/2022 17:19,10/1/2022 17:19,10/1/2022 17:19,,,
6782512,completed,530762,10/1/2022 17:14,10/1/2022 17:57,10/1/2022 17:57,10/1/2022 17:59,10/1/2022 17:59,,,
6782775,completed,356770,10/1/2022 17:34,10/1/2022 18:20,10/1/2022 18:20,10/1/2022 18:21,10/1/2022 18:21,,,
6784470,completed,356770,10/1/2022 19:23,10/1/2022 19:37,10/1/2022 19:45,10/1/2022 19:57,10/1/2022 19:58,,,
6786341,completed,530762,10/1/2022 21:20,10/1/2022 22:29,10/1/2022 22:29,10/1/2022 22:37,10/1/2022 22:42,,,
6781326,completed,356770,10/1/2022 15:50,10/1/2022 16:19,10/1/2022 16:20,10/1/2022 16:49,10/1/2022 17:02,,,
6785828,completed,530762,10/1/2022 20:45,10/1/2022 22:42,10/1/2022 22:42,10/1/2022 22:43,10/1/2022 22:44,,,
6785114,completed,282770,10/1/2022 20:00,10/1/2022 20:41,10/1/2022 20:56,10/1/2022 20:59,10/1/2022 20:59,,,
6780648,completed,145126,10/1/2022 15:07,10/1/2022 15:31,10/1/2022 15:31,10/1/2022 15:51,10/1/2022 15:58,,,
6784442,completed,530762,10/1/2022 19:22,10/1/2022 19:52,10/1/2022 19:52,10/1/2022 19:56,10/1/2022 19:58,,,
6780668,completed,418270,10/1/2022 15:09,10/1/2022 15:25,10/1/2022 15:25,10/1/2022 15:31,10/1/2022 15:35,,,
6781875,completed,282770,10/1/2022 16:28,10/1/2022 17:07,10/1/2022 17:07,10/1/2022 17:18,10/1/2022 17:33,,,
6780293,completed,381349,10/1/2022 14:47,10/1/2022 14:53,10/1/2022 14:53,10/1/2022 15:02,10/1/2022 15:02,,,
6785006,completed,282770,10/1/2022 19:55,10/1/2022 20:44,10/1/2022 20:44,10/1/2022 20:55,10/1/2022 20:56,,,
6785037,completed,530762,10/1/2022 19:56,10/1/2022 20:20,10/1/2022 20:20,10/1/2022 20:37,10/1/2022 20:37,,,
6780763,completed,418270,10/1/2022 15:15,10/1/2022 15:25,10/1/2022 15:35,10/1/2022 15:41,10/1/2022 15:46,,,
6785675,completed,530762,10/1/2022 20:35,10/1/2022 22:09,10/1/2022 22:23,10/1/2022 22:23,10/1/2022 22:28,,,
6787967,completed,356770,10/1/2022 23:22,10/1/2022 23:51,10/1/2022 23:51,10/2/2022 0:21,10/2/2022 0:34,,,
6787973,completed,282770,10/1/2022 23:22,10/1/2022 23:55,10/1/2022 23:56,10/1/2022 23:56,10/1/2022 23:57,,,
6787411,completed,412904,10/1/2022 22:37,10/1/2022 23:40,10/1/2022 23:40,10/1/2022 23:49,10/1/2022 23:49,,,
6787386,completed,530762,10/1/2022 22:35,10/1/2022 23:13,10/1/2022 23:13,10/1/2022 23:22,10/1/2022 23:28,,,
6782749,completed,418270,10/1/2022 17:32,10/2/2022 9:44,10/2/2022 9:45,10/2/2022 10:04,10/2/2022 10:12,,,
6775317,completed,565941,10/1/2022 10:32,10/2/2022 9:56,10/2/2022 9:57,10/2/2022 10:09,10/2/2022 10:12,,,
6771805,not-received,288664,10/1/2022 0:31,10/1/2022 0:42,10/1/2022 0:42,10/1/2022 1:01,,,,
6777219,completed,145126,10/1/2022 12:04,10/1/2022 12:33,10/1/2022 12:58,10/1/2022 13:09,10/1/2022 13:09,,,
6776805,completed,145126,10/1/2022 11:44,10/1/2022 12:33,10/1/2022 12:34,10/1/2022 12:48,10/1/2022 12:58,,,
6774751,completed,562371,10/1/2022 10:00,10/1/2022 10:07,10/1/2022 10:08,10/1/2022 10:33,10/1/2022 10:33,,,
6778640,completed,562371,10/1/2022 13:17,10/1/2022 13:48,10/1/2022 14:00,10/1/2022 14:12,10/1/2022 14:13,,,
6773258,completed,145126,10/1/2022 7:58,10/1/2022 8:19,10/1/2022 8:21,10/1/2022 8:30,10/1/2022 8:34,,,
6778573,completed,381349,10/1/2022 13:13,10/1/2022 13:37,10/1/2022 13:37,10/1/2022 13:53,10/1/2022 13:56,,,
6773398,completed,409816,10/1/2022 8:13,10/1/2022 8:18,10/1/2022 8:18,10/1/2022 8:26,10/1/2022 8:30,,,
6775662,completed,355141,10/1/2022 10:49,10/1/2022 11:31,10/1/2022 11:31,10/1/2022 11:43,10/1/2022 11:43,,,
6785004,completed,282770,10/1/2022 19:55,10/1/2022 20:41,10/1/2022 21:08,10/1/2022 21:18,10/1/2022 21:29,,,
6782943,completed,412904,10/1/2022 17:45,10/1/2022 18:10,10/1/2022 18:10,10/1/2022 18:19,10/1/2022 18:24,,,
6784898,completed,356770,10/1/2022 19:49,10/1/2022 20:37,10/1/2022 20:37,10/1/2022 21:03,10/1/2022 21:08,,,
6782985,completed,412904,10/1/2022 17:48,10/1/2022 18:25,10/1/2022 18:39,10/1/2022 18:39,10/1/2022 18:40,,,
6780802,completed,355141,10/1/2022 15:17,10/1/2022 15:56,10/1/2022 15:56,10/1/2022 16:06,10/1/2022 16:07,,,
6781929,completed,530762,10/1/2022 16:32,10/1/2022 17:33,10/1/2022 17:33,10/1/2022 17:40,10/1/2022 17:44,,,
6784567,completed,307851,10/1/2022 19:29,10/1/2022 19:45,10/1/2022 19:45,10/1/2022 20:05,10/1/2022 20:12,,,
6784602,completed,307851,10/1/2022 19:31,10/1/2022 20:12,10/1/2022 20:13,10/1/2022 20:21,10/1/2022 20:24,,,
6781376,completed,412904,10/1/2022 15:53,10/1/2022 16:37,10/1/2022 16:37,10/1/2022 16:46,10/1/2022 16:46,,,
6785669,completed,307851,10/1/2022 20:34,10/1/2022 22:01,10/1/2022 22:01,10/1/2022 22:17,10/1/2022 22:17,,,
6780939,completed,418270,10/1/2022 15:26,10/1/2022 16:14,10/1/2022 16:14,10/1/2022 16:33,10/1/2022 16:36,,,
6782160,completed,530762,10/1/2022 16:49,10/1/2022 17:10,10/1/2022 17:10,10/1/2022 17:27,10/1/2022 17:32,,,
6787485,completed,530762,10/1/2022 22:42,10/1/2022 23:29,10/1/2022 23:29,10/1/2022 23:53,10/1/2022 23:58,,,
6779865,cancelled,409816,10/1/2022 14:23,,,,,,,
6771917,completed,461535,10/1/2022 0:50,10/1/2022 0:59,10/1/2022 0:59,10/1/2022 1:07,10/1/2022 1:12,,,
6774275,completed,562371,10/1/2022 9:32,10/1/2022 9:39,10/1/2022 9:39,10/1/2022 9:49,10/1/2022 9:49,,,
6776510,completed,355141,10/1/2022 11:29,10/1/2022 12:27,10/1/2022 12:27,10/1/2022 12:48,10/1/2022 12:51,,,
6772691,completed,288664,10/1/2022 6:54,10/1/2022 7:07,10/1/2022 7:07,10/1/2022 7:16,10/1/2022 7:19,,,
6775152,completed,145126,10/1/2022 10:23,10/1/2022 10:32,10/1/2022 10:32,10/1/2022 10:41,10/1/2022 10:43,,,
6778898,completed,409816,10/1/2022 13:32,10/1/2022 13:51,10/1/2022 13:51,10/1/2022 13:58,10/1/2022 14:03,,,
6776993,completed,355141,10/1/2022 11:54,10/1/2022 12:52,10/1/2022 12:52,10/1/2022 12:55,10/1/2022 12:58,,,
6774835,completed,418270,10/1/2022 10:05,10/1/2022 14:43,10/1/2022 14:49,10/1/2022 14:59,10/1/2022 15:02,,,
6773231,completed,418270,10/1/2022 7:54,10/1/2022 8:05,10/1/2022 8:05,10/1/2022 8:15,10/1/2022 8:19,,,
6785570,completed,412904,10/1/2022 20:28,10/1/2022 21:42,10/1/2022 21:42,10/1/2022 21:50,10/1/2022 21:51,,,
6785855,completed,412904,10/1/2022 20:46,10/1/2022 21:54,10/1/2022 21:54,10/1/2022 21:54,10/1/2022 21:59,,,
6783879,completed,356770,10/1/2022 18:48,10/1/2022 18:59,10/1/2022 18:59,10/1/2022 19:13,10/1/2022 19:33,,,
6781840,completed,412904,10/1/2022 16:26,10/1/2022 17:23,10/1/2022 17:23,10/1/2022 17:28,10/1/2022 17:29,,,
6786912,completed,412904,10/1/2022 22:02,10/1/2022 22:48,10/1/2022 22:49,10/1/2022 22:51,10/1/2022 22:55,,,
6780946,completed,282770,10/1/2022 15:27,10/1/2022 16:21,10/1/2022 16:22,10/1/2022 16:34,10/1/2022 16:35,,,
6787550,completed,282770,10/1/2022 22:48,10/1/2022 23:18,10/1/2022 23:18,10/1/2022 23:23,10/1/2022 23:28,,,
6787899,completed,307851,10/1/2022 23:15,10/1/2022 23:34,10/1/2022 23:34,10/1/2022 23:43,10/1/2022 23:50,,,
6784305,completed,288664,10/1/2022 19:13,10/2/2022 6:06,10/2/2022 6:08,10/2/2022 6:13,10/2/2022 6:16,,,
6775670,completed,409816,10/1/2022 10:50,10/1/2022 11:12,10/1/2022 11:36,10/1/2022 11:42,10/1/2022 11:46,,,
6785389,completed,282770,10/1/2022 20:17,10/1/2022 22:12,10/1/2022 22:13,10/1/2022 22:13,10/1/2022 22:27,,,
6774766,cancelled,466737,10/1/2022 10:01,,,,,,,
6787780,completed,291322,10/1/2022 23:07,10/2/2022 5:34,10/2/2022 5:36,10/2/2022 5:42,10/2/2022 6:02,,,
6771756,completed,152165,10/1/2022 0:24,10/1/2022 0:27,10/1/2022 0:28,10/1/2022 0:41,10/1/2022 0:41,,,
6774671,completed,379265,10/1/2022 9:56,10/1/2022 10:14,10/1/2022 10:19,10/1/2022 10:24,10/1/2022 10:25,,,
6775095,completed,486430,10/1/2022 10:20,10/1/2022 10:30,10/1/2022 10:32,10/1/2022 10:36,10/1/2022 10:40,,,
6773377,completed,374082,10/1/2022 8:12,10/1/2022 8:19,10/1/2022 8:20,10/1/2022 8:29,10/1/2022 8:33,,,
6775608,completed,466737,10/1/2022 10:46,10/1/2022 11:12,10/1/2022 11:57,10/1/2022 11:59,10/1/2022 11:59,,,
6773943,completed,379265,10/1/2022 9:07,10/1/2022 9:22,10/1/2022 9:41,10/1/2022 9:41,10/1/2022 9:43,,,
6778291,completed,282743,10/1/2022 13:00,10/1/2022 13:55,10/1/2022 14:10,10/1/2022 14:11,10/1/2022 14:14,,,
6778934,completed,374082,10/1/2022 13:34,10/1/2022 14:04,10/1/2022 14:16,10/1/2022 14:22,10/1/2022 14:26,,,
6774784,completed,466737,10/1/2022 10:02,10/1/2022 10:12,10/1/2022 10:21,10/1/2022 10:28,10/1/2022 10:30,,,
6776846,completed,486430,10/1/2022 11:46,10/1/2022 12:10,10/1/2022 12:11,10/1/2022 12:21,10/1/2022 12:22,,,
6775528,completed,378607,10/1/2022 10:42,10/1/2022 10:56,10/1/2022 11:06,10/1/2022 11:09,10/1/2022 11:12,,,
6774809,completed,379265,10/1/2022 10:04,10/1/2022 10:25,10/1/2022 10:27,10/1/2022 10:27,10/1/2022 10:30,,,
6777800,completed,291788,10/1/2022 12:32,10/1/2022 13:21,10/1/2022 13:25,10/1/2022 13:30,10/1/2022 13:32,,,
6775921,completed,456708,10/1/2022 11:02,10/1/2022 11:26,10/1/2022 11:34,10/1/2022 11:40,10/1/2022 11:47,,,
6773492,completed,307589,10/1/2022 8:26,10/1/2022 8:34,10/1/2022 8:35,10/1/2022 8:43,10/1/2022 8:45,,,
6776762,completed,291788,10/1/2022 11:42,10/1/2022 11:54,10/1/2022 12:13,10/1/2022 12:17,10/1/2022 12:21,,,
6778991,completed,474484,10/1/2022 13:37,10/1/2022 14:12,10/1/2022 14:29,10/1/2022 14:34,10/1/2022 14:38,,,
6778726,completed,378607,10/1/2022 13:23,10/1/2022 14:11,10/1/2022 14:25,10/1/2022 14:27,10/1/2022 14:33,,,
6779545,completed,379265,10/1/2022 14:06,10/1/2022 14:29,10/1/2022 14:32,10/1/2022 14:53,10/1/2022 14:56,,,
6779030,completed,378607,10/1/2022 13:39,10/1/2022 14:07,10/1/2022 14:08,10/1/2022 14:21,10/1/2022 14:24,,,
6777508,completed,291788,10/1/2022 12:17,10/1/2022 12:39,10/1/2022 12:58,10/1/2022 13:03,10/1/2022 13:05,,,
6779083,completed,291788,10/1/2022 13:42,10/1/2022 14:04,10/1/2022 14:26,10/1/2022 14:26,10/1/2022 14:26,,,
6774238,completed,282743,10/1/2022 9:29,10/1/2022 9:49,10/1/2022 9:54,10/1/2022 9:57,10/1/2022 10:01,,,
6773147,completed,152165,10/1/2022 7:40,10/1/2022 7:57,10/1/2022 7:57,10/1/2022 8:05,10/1/2022 8:08,,,
6779270,completed,291788,10/1/2022 13:50,10/1/2022 14:04,10/1/2022 14:04,10/1/2022 14:26,10/1/2022 14:26,,,
6779563,completed,379265,10/1/2022 14:07,10/1/2022 14:29,10/1/2022 14:51,10/1/2022 14:51,10/1/2022 14:51,,,
6775004,completed,474484,10/1/2022 10:15,10/1/2022 10:27,10/1/2022 10:43,10/1/2022 10:47,10/1/2022 10:50,,,
6778233,completed,282743,10/1/2022 12:57,10/1/2022 13:53,10/1/2022 13:54,10/1/2022 14:10,10/1/2022 14:10,,,
6774808,completed,474484,10/1/2022 10:04,10/1/2022 10:20,10/1/2022 10:27,10/1/2022 10:37,10/1/2022 10:42,,,
6778762,completed,302299,10/1/2022 13:25,10/1/2022 13:30,10/1/2022 13:32,10/1/2022 13:40,10/1/2022 13:46,,,
6774206,completed,291788,10/1/2022 9:27,10/1/2022 9:43,10/1/2022 10:00,10/1/2022 10:00,10/1/2022 10:06,,,
6778328,completed,379265,10/1/2022 13:01,10/1/2022 13:11,10/1/2022 13:21,10/1/2022 13:21,10/1/2022 13:26,,,
6774173,completed,302299,10/1/2022 9:25,10/1/2022 9:34,10/1/2022 9:44,10/1/2022 9:47,10/1/2022 9:50,,,
6777823,completed,379265,10/1/2022 12:33,10/1/2022 13:11,10/1/2022 13:27,10/1/2022 13:30,10/1/2022 13:34,,,
6778259,completed,302299,10/1/2022 12:58,10/1/2022 13:30,10/1/2022 13:46,10/1/2022 13:53,10/1/2022 13:56,,,
6774520,completed,307589,10/1/2022 9:47,10/1/2022 10:08,10/1/2022 10:09,10/1/2022 10:11,10/1/2022 10:15,,,
6778274,completed,291788,10/1/2022 12:59,10/1/2022 13:22,10/1/2022 13:32,10/1/2022 13:40,10/1/2022 13:40,,,
6774461,completed,282743,10/1/2022 9:43,10/1/2022 9:53,10/1/2022 10:11,10/1/2022 10:14,10/1/2022 10:18,,,
6774892,completed,466737,10/1/2022 10:08,10/1/2022 10:17,10/1/2022 10:30,10/1/2022 10:37,10/1/2022 10:43,,,
6775113,completed,282743,10/1/2022 10:21,10/1/2022 10:31,10/1/2022 10:35,10/1/2022 10:40,10/1/2022 10:44,,,
6777611,completed,378607,10/1/2022 12:22,10/1/2022 12:57,10/1/2022 13:03,10/1/2022 13:52,10/1/2022 13:59,,,
6779423,completed,466737,10/1/2022 13:59,10/1/2022 14:19,10/1/2022 14:19,10/1/2022 14:25,10/1/2022 14:29,,,
6777063,completed,474484,10/1/2022 11:57,10/1/2022 12:23,10/1/2022 12:37,10/1/2022 12:43,10/1/2022 12:44,,,
6775946,completed,456708,10/1/2022 11:04,10/1/2022 11:31,10/1/2022 11:48,10/1/2022 11:53,10/1/2022 11:57,,,
6775357,completed,374082,10/1/2022 10:33,10/1/2022 10:43,10/1/2022 10:43,10/1/2022 10:50,10/1/2022 10:53,,,
